 


  
  

NCAA Baseball
Division IBatting Average
Through Games 06/27/2017


"Rank","Name","G","W-L","AB","H","BA"
"280","Brown","37","13-24","156","4.2"
"281","Omaha","52","12-40","216","4.2"
"282","Chicago St.","52","11-41","211","4.1"
"283","Penn St.","55","18-37","219","4.0"
"284","Massachusetts","47","15-32","181","3.9"
"285","Princeton","41","12-28-1","155","3.8"
"286","Purdue Fort Wayne","52","9-43","196","3.8"
"287","Portland","52","10-41-1","194","3.7"
"","UMES","52","12-40","194","3.7"
"289","ULM","55","12-43","198","3.6"
"290","Alabama A&M","57","12-45","203","3.6"
"291","Mississippi Val.","41","7-34","140","3.4"
"292","La Salle","51","10-41","162","3.2"
"293","New York Tech","42","5-36-1","128","3.0"
"294","Saint Peter's","38","0-38","111","2.9"
"295","Villanova","47","14-33","136","2.9"
Reclassifying
"NR","Grand Canyon","54","29-25","320","5.9"
"NR","UIW","56","20-36","312","5.6"
"NR","UMass Lowell","48","22-26","247","5.1"
"NR","Abilene Christian","56","13-43","277","4.9"

NCAA Baseball
Division IRuns
Through Games 06/27/2017


"Rank","Name","G","W-L","R"
"1","Southern Miss.","66","50-16","544"
"2","Morehead St.","59","36-23","525"
"3","Tennessee Tech","62","41-21","504"
"4","Florida St.","69","46-23","502"
"5","New Mexico","58","30-27-1","497"
"6","South Alabama","61","40-21","488"
"7","Kentucky","66","43-23","484"
"8","LSU","72","52-20","482"
"9","Wake Forest","63","43-20","481"
"10","BYU","59","38-21","477"
"11","Air Force","53","27-26","465"
"12","DBU","63","42-21","464"
"","Louisville","65","53-12","464"
"14","Virginia","59","43-16","459"
"15","Murray St.","59","29-30","456"
"16","Fresno St.","60","35-25","455"
"17","Arizona","59","38-21","453"
"","New Mexico St.","57","35-22","453"
"19","TCU","68","50-18","451"
"20","North Carolina","63","49-14","449"
"21","Sam Houston","67","44-23","443"
"22","Texas Tech","62","45-17","442"
"23","Jackson St.","56","38-17-1","440"
"24","UNC Greensboro","60","36-24","438"
"25","Missouri St.","63","43-20","433"
"26","ETSU","59","30-29","426"
"27","Delaware","57","34-23","422"
"","Arkansas","64","45-19","422"
"29","San Diego St.","63","42-21","421"
"30","Louisiana Tech","56","36-20","418"
"31","McNeese","57","37-20","410"
"","Furman","61","33-28","410"
"33","Vanderbilt","62","36-25-1","409"
"34","Wofford","58","28-30","406"
"","St. John's (NY)","55","42-13","406"
"36","Mercer","56","39-17","405"
"37","Houston","63","42-21","403"
"38","Oral Roberts","59","43-16","402"
"39","Old Dominion","58","37-21","398"
"40","Fla. Atlantic","57","35-21-1","397"
"41","Austin Peay","58","28-30","391"
"42","Texas A&M","64","41-23","389"
"","Southeastern La.","59","37-22","389"
"44","Southeast Mo. St.","55","29-26","388"
"","UCF","62","40-22","388"
"46","Clemson","63","42-21","387"
"47","Liberty","55","32-23","386"
"","Texas St.","59","29-30","386"
"","Eastern Ky.","56","24-32","386"
"50","Michigan","59","42-17","385"
"","FGCU","63","43-20","385"
"52","Charlotte","58","34-24","384"
"53","Rice","64","33-31","382"
"54","Florida","71","52-19","380"
"55","Coastal Carolina","57","37-19-1","377"
"","Alabama St.","56","31-25","377"
"57","Western Caro.","56","28-28","376"
"","Iowa","61","39-22","376"
"59","Eastern Ill.","56","21-35","375"
"60","UTSA","57","29-28","374"
"61","Maryland","61","38-23","373"
"","Mississippi St.","67","40-27","373"
"","Oregon St.","62","56-6","373"
"","Davidson","61","35-26","373"
"","Bethune-Cookman","61","36-25","373"
"66","West Virginia","62","36-26","370"
"","Lamar University","58","33-25","370"
"68","NC State","61","36-25","369"
"69","Navy","54","37-17","366"
"70","Xavier","61","34-27","364"
"","FIU","58","31-27","364"
"72","Auburn","63","37-26","363"
"","Middle Tenn.","55","24-31","363"
"74","Central Mich.","59","31-28","362"
"","Oklahoma","59","35-24","362"
"","Central Ark.","60","34-26","362"
"77","Northern Ky.","58","25-33","360"
"","New Orleans","59","30-28-1","360"
"79","Belmont","60","31-29","358"
"","East Carolina","60","32-28","358"
"81","Duke","58","30-28","357"
"82","Yale","52","34-18","356"
"","Saint Louis","57","35-22","356"
"","Virginia Tech","55","23-32","356"
"85","Saint Mary's (CA)","57","37-20","354"
"","Georgia Tech","55","27-28","354"
"87","UNCW","59","30-29","353"
"","South Fla.","61","42-19","353"
"89","CSU Bakersfield","56","32-24","351"
"","Ga. Southern","59","38-21","351"
"91","Campbell","57","25-32","350"
"92","Samford","59","33-26","347"
"","Missouri","59","36-23","347"
"94","Indiana","60","34-24-2","345"
"","William & Mary","57","32-25","345"
"","SIUE","52","23-29","345"
"97","Baylor","57","34-23","344"
"","Memphis","59","30-29","344"
"99","Cal St. Fullerton","63","39-24","343"
"100","Ball St.","58","30-28","342"
"101","North Florida","57","33-24","341"
"","Central Conn. St.","58","36-22","341"
"103","SFA","57","29-28","340"
"","Col. of Charleston","59","28-31","340"
"105","UIC","56","39-17","339"
"","Wright St.","59","38-21","339"
"","James Madison","51","24-27","339"
"108","Kennesaw St.","57","25-32","338"
"","Kansas St.","55","29-26","338"
"110","Nebraska","58","35-22-1","336"
"111","UT Martin","55","25-30","335"
"","Michigan St.","52","29-23","335"
"113","Jacksonville St.","56","30-26","333"
"","Minnesota","57","36-21","333"
"115","Jacksonville","60","36-24","332"
"","Oklahoma St.","57","30-27","332"
"","Eastern Mich.","62","27-35","332"
"118","Marist","55","32-23","331"
"","San Diego","54","35-18-1","331"
"","Arkansas St.","55","28-27","331"
"121","Sacramento St.","61","32-29","330"
"122","VCU","57","35-22","329"
"","LMU (CA)","56","38-18","329"
"124","Ohio","59","31-28","328"
"","Kent St.","55","37-18","328"
"126","Florida A&M","53","27-26","327"
"","Stanford","58","42-16","327"
"","VMI","58","24-34","327"
"","San Francisco","57","29-28","327"
"","Lipscomb","56","28-28","327"
"131","Grambling","52","22-30","325"
"132","Bryant","55","29-26","324"
"","UNLV","56","20-36","324"
"134","Presbyterian","61","32-29","323"
"","Indiana St.","55","29-26","323"
"136","N.C. A&T","53","28-25","322"
"","Canisius","57","35-22","322"
"","Georgetown","55","27-28","322"
"139","Texas","63","39-24","321"
"140","Fairfield","55","31-24","320"
"","Oakland","57","17-40","320"
"142","Radford","59","27-32","319"
"","Western Mich.","53","24-29","319"
"144","Winthrop","58","34-24","316"
"","Wichita St.","58","28-30","316"
"146","N.C. Central","50","22-28","314"
"147","Tulane","58","27-31","313"
"148","Long Beach St.","63","42-20-1","312"
"149","Sacred Heart","59","23-36","311"
"","Utah","51","27-24","311"
"151","George Mason","59","26-33","310"
"","UTRGV","54","26-28","310"
"153","Troy","56","31-25","309"
"","LIU","50","22-28","309"
"","Northeastern","54","29-25","309"
"156","Army West Point","56","25-31","307"
"157","South Carolina","60","35-25","305"
"158","USC Upstate","55","24-31","304"
"","Purdue","56","29-27","304"
"","Marshall","54","25-29","304"
"161","Louisiana","57","35-21-1","302"
"162","Southern Ill.","57","27-30","301"
"163","Gardner-Webb","55","25-30","300"
"","Little Rock","55","21-34","300"
"165","George Washington","58","31-27","299"
"","Stony Brook","52","26-26","299"
"167","UT Arlington","55","30-25","298"
"","Seattle U","56","20-35-1","298"
"169","A&M-Corpus Christi","54","22-32","297"
"170","UC Santa Barbara","56","24-32","296"
"171","Rutgers","53","19-34","295"
"172","Northwestern","57","27-30","294"
"","UCLA","57","30-27","294"
"","Dayton","55","20-35","294"
"175","Illinois St.","56","16-40","293"
"","Kansas","58","30-28","293"
"177","UC Irvine","56","23-33","292"
"","Illinois","51","23-28","292"
"179","Valparaiso","53","24-29","290"
"","Cincinnati","58","28-30","290"
"181","Monmouth","48","20-28","289"
"182","Bradley","51","20-31","288"
"183","UConn","58","33-25","287"
"","Hartford","50","20-30","287"
"185","Gonzaga","53","33-20","285"
"186","Ohio St.","56","22-34","284"
"","Northern Colo.","54","24-30","284"
"","Rhode Island","53","31-22","284"
"189","Wagner","50","22-28","283"
"","Lehigh","50","21-29","283"
"191","FDU","46","12-34","282"
"","Milwaukee","54","22-32","282"
"193","Alabama","54","19-34-1","280"
"194","CSUN","55","26-29","279"
"","Evansville","57","18-39","279"
"","Elon","56","24-32","279"
"","Holy Cross","53","24-29","279"
"198","Toledo","58","17-41","278"
"199","Arizona St.","55","23-32","277"
"200","High Point","53","30-23","276"
"","Texas Southern","54","20-34","276"
"","South Dakota St.","50","26-24","276"
"203","Niagara","48","24-24","275"
"","California","54","25-29","275"
"205","Stetson","56","27-29","273"
"206","Northwestern St.","54","20-34","272"
"","Ole Miss","57","32-25","272"
"","Southern California","55","21-34","272"
"209","Washington","54","28-26","270"
"","UAlbany","52","26-26","270"
"211","Richmond","53","17-36","268"
"","Cal Poly","56","28-28","268"
"","Miami (FL)","58","31-27","268"
"","Pittsburgh","53","23-30","268"
"215","Maine","54","25-29","266"
"","UMBC","48","23-25","266"
"","Rider","53","24-28-1","266"
"218","Houston Christian","54","29-25","265"
"","Norfolk St.","48","26-22","265"
"","UC Riverside","54","22-32","265"
"221","Nevada","55","19-36","264"
"222","Prairie View","57","20-37","263"
"223","Towson","54","20-34","262"
"","Youngstown St.","55","15-40","262"
"225","UNC Asheville","57","25-32","261"
"","Charleston So.","51","22-29","261"
"227","Iona","51","25-26","260"
"","Seton Hall","53","29-24","260"
"","Nicholls","56","29-27","260"
"230","Washington St.","53","24-29","259"
"231","Buffalo","51","17-34","258"
"232","Georgia","57","25-32","257"
"","UAB","55","24-31","257"
"234","Longwood","53","19-34","256"
"","Butler","51","31-20","256"
"","North Dakota St.","56","31-25","256"
"","Tennessee","52","27-25","256"
"","Columbia","41","18-23","256"
"239","Miami (OH)","56","22-34","255"
"","Notre Dame","58","26-32","255"
"","Western Ky.","55","16-39","255"
"242","Siena","50","20-28-2","254"
"243","Binghamton","43","30-13","253"
"","San Jose St.","55","19-35-1","253"
"","Pacific","53","18-35","253"
"246","UC Davis","51","21-30","250"
"247","Georgia St.","55","22-33","249"
"","Hawaii","51","28-23","249"
"249","Lafayette","52","8-44","248"
"","Utah Valley","54","18-36","248"
"","St. Bonaventure","48","26-22","248"
"","Boston College","53","25-28","248"
"253","Oregon","55","30-25","247"
"254","Savannah St.","51","12-39","246"
"255","NIU","55","17-38","245"
"256","Ark.-Pine Bluff","46","15-31","243"
"257","Western Ill.","50","18-32","242"
"258","App State","55","19-36","241"
"259","Santa Clara","53","13-40","238"
"","Delaware St.","47","22-25","238"
"261","Bucknell","49","21-28","237"
"262","Southern U.","44","17-27","236"
"263","Harvard","42","19-23","233"
"","Manhattan","53","18-35","233"
"265","Quinnipiac","50","18-32","231"
"266","Hofstra","51","14-37","229"
"267","NJIT","49","9-40","227"
"268","Pepperdine","52","20-32","224"
"269","Saint Joseph's","46","21-25","223"
"270","Fordham","51","27-24","222"
"","Dartmouth","40","22-17-1","222"
"272","Cornell","38","21-17","220"
"","Bowling Green","49","15-34","220"
"274","Penn St.","55","18-37","219"
"","The Citadel","51","16-35","219"
"276","Penn","45","23-22","216"
"","Omaha","52","12-40","216"
"278","Mount St. Mary's","47","8-39","215"
"279","Coppin St.","42","11-31","211"
"","Chicago St.","52","11-41","211"
"281","Creighton","49","24-25","209"
"282","Alabama A&M","57","12-45","203"
"283","Alcorn","45","12-33","200"
"284","ULM","55","12-43","198"
"285","Purdue Fort Wayne","52","9-43","196"
"286","Portland","52","10-41-1","194"
"","UMES","52","12-40","194"
"288","Massachusetts","47","15-32","181"
"289","La Salle","51","10-41","162"
"290","Brown","37","13-24","156"
"291","Princeton","41","12-28-1","155"
"292","Mississippi Val.","41","7-34","140"
"293","Villanova","47","14-33","136"
"294","New York Tech","42","5-36-1","128"
"295","Saint Peter's","38","0-38","111"
Reclassifying
"NR","Grand Canyon","54","29-25","320"
"NR","UIW","56","20-36","312"
"NR","Abilene Christian","56","13-43","277"
"NR","UMass Lowell","48","22-26","247"

NCAA Baseball
Division IHits
Through Games 06/27/2017


"Rank","Name","G","W-L","AB","H"
"1","Morehead St.","59","36-23","2198","729"
"2","Tennessee Tech","62","41-21","2280","723"
"3","Southern Miss.","66","50-16","2332","716"
"4","Kentucky","66","43-23","2235","706"
"5","LSU","72","52-20","2425","702"
"6","Fresno St.","60","35-25","2206","700"
"","San Diego St.","63","42-21","2228","700"
"8","BYU","59","38-21","2185","696"
"9","Wake Forest","63","43-20","2250","693"
"10","Air Force","53","27-26","1969","678"
"11","Furman","61","33-28","2167","676"
"","Sam Houston","67","44-23","2247","676"
"13","UNC Greensboro","60","36-24","2076","665"
"14","New Mexico","58","30-27-1","2086","664"
"15","Virginia","59","43-16","2061","662"
"16","Texas Tech","62","45-17","2162","659"
"17","ETSU","59","30-29","2118","655"
"18","New Mexico St.","57","35-22","2018","650"
"19","Mississippi St.","67","40-27","2282","648"
"20","DBU","63","42-21","2157","645"
"21","South Alabama","61","40-21","2115","644"
"22","Rice","64","33-31","2196","641"
"","St. John's (NY)","55","42-13","1984","641"
"24","Murray St.","59","29-30","2112","638"
"25","Louisville","65","53-12","2200","633"
"","Arizona","59","38-21","2055","633"
"27","Arkansas","64","45-19","2194","627"
"","Florida St.","69","46-23","2317","627"
"29","Houston","63","42-21","2122","616"
"30","TCU","68","50-18","2290","614"
"31","Delaware","57","34-23","1979","613"
"","West Virginia","62","36-26","2136","613"
"33","Charlotte","58","34-24","2030","611"
"34","North Carolina","63","49-14","2145","610"
"35","Clemson","63","42-21","2156","609"
"36","Texas A&M","64","41-23","2230","608"
"37","Oral Roberts","59","43-16","2073","607"
"38","Middle Tenn.","55","24-31","1980","606"
"39","Florida","71","52-19","2338","605"
"40","East Carolina","60","32-28","2067","601"
"41","New Orleans","59","30-28-1","2068","600"
"","South Fla.","61","42-19","2098","600"
"","CSU Bakersfield","56","32-24","1935","600"
"44","Vanderbilt","62","36-25-1","2141","599"
"45","McNeese","57","37-20","1958","598"
"46","Oregon St.","62","56-6","2054","597"
"47","Davidson","61","35-26","2165","596"
"48","UTSA","57","29-28","2014","595"
"","Eastern Ky.","56","24-32","2009","595"
"50","FGCU","63","43-20","2126","594"
"","Louisiana Tech","56","36-20","1945","594"
"","Iowa","61","39-22","2089","594"
"53","Missouri St.","63","43-20","2163","592"
"","Minnesota","57","36-21","1996","592"
"","UNLV","56","20-36","1981","592"
"56","Western Caro.","56","28-28","1943","591"
"","Western Mich.","53","24-29","1922","591"
"","UCF","62","40-22","2125","591"
"","Texas St.","59","29-30","2078","591"
"60","Austin Peay","58","28-30","2051","589"
"","North Florida","57","33-24","1988","589"
"62","Jacksonville","60","36-24","2075","586"
"63","Southeast Mo. St.","55","29-26","1934","581"
"","Wofford","58","28-30","1975","581"
"65","Auburn","63","37-26","2115","579"
"","Jackson St.","56","38-17-1","1823","579"
"","Old Dominion","58","37-21","2002","579"
"","Northern Ky.","58","25-33","2038","579"
"","VCU","57","35-22","1996","579"
"70","Samford","59","33-26","1996","578"
"","Bethune-Cookman","61","36-25","2006","578"
"72","NC State","61","36-25","2092","576"
"73","Ohio","59","31-28","2075","572"
"","George Washington","58","31-27","1979","572"
"75","Mercer","56","39-17","1927","569"
"","Long Beach St.","63","42-20-1","2108","569"
"","Lamar University","58","33-25","1982","569"
"","UT Martin","55","25-30","1930","569"
"79","San Francisco","57","29-28","2031","568"
"80","Saint Mary's (CA)","57","37-20","1988","567"
"81","Nebraska","58","35-22-1","2013","565"
"","Baylor","57","34-23","1913","565"
"","William & Mary","57","32-25","1997","565"
"84","Michigan","59","42-17","2002","564"
"85","Cal St. Fullerton","63","39-24","2109","563"
"","Kennesaw St.","57","25-32","1972","563"
"","Presbyterian","61","32-29","2063","563"
"88","Kent St.","55","37-18","1917","562"
"","Georgia Tech","55","27-28","1963","562"
"","Xavier","61","34-27","2059","562"
"","Fla. Atlantic","57","35-21-1","1943","562"
"","Sacramento St.","61","32-29","2106","562"
"93","Alabama St.","56","31-25","1966","561"
"94","Belmont","60","31-29","2035","560"
"95","Indiana","60","34-24-2","2091","559"
"","Ga. Southern","59","38-21","2012","559"
"97","LMU (CA)","56","38-18","1905","557"
"98","Jacksonville St.","56","30-26","1973","556"
"99","Winthrop","58","34-24","1989","555"
"","Maryland","61","38-23","2026","555"
"101","USC Upstate","55","24-31","1958","554"
"","Stanford","58","42-16","1972","554"
"","Col. of Charleston","59","28-31","2037","554"
"104","Saint Louis","57","35-22","1945","553"
"105","Central Mich.","59","31-28","2000","551"
"","Central Conn. St.","58","36-22","1964","551"
"107","Fairfield","55","31-24","1874","544"
"108","Coastal Carolina","57","37-19-1","1910","542"
"109","SFA","57","29-28","1924","540"
"110","Ball St.","58","30-28","1960","536"
"","Eastern Ill.","56","21-35","1922","536"
"","Duke","58","30-28","1978","536"
"113","UIC","56","39-17","1873","535"
"114","San Diego","54","35-18-1","1874","534"
"","Eastern Mich.","62","27-35","2098","534"
"","UNCW","59","30-29","2001","534"
"","Virginia Tech","55","23-32","1928","534"
"","Navy","54","37-17","1800","534"
"119","FIU","58","31-27","1928","533"
"","Memphis","59","30-29","2013","533"
"","Georgetown","55","27-28","1899","533"
"122","California","54","25-29","1844","530"
"","SIUE","52","23-29","1807","530"
"124","UT Arlington","55","30-25","1916","529"
